Player,MeanSpacing,UniqueECO_SubCat,UniqueECO_Cat,MostFrequentECO_Cat,MostFrequentECO_Cat_Frequency,EloChange,MostFrequentECO_Cat_Frequency_Quartile,MeanSpacing_Quartile
bellakelpie,32359.8571428571,16,3,C,0.42,-20,2,2
bellatrix1995,43755.1836734694,26,4,A,0.46,10,2,4
bellison22,24821.1836734694,18,3,B,0.58,7,4,1
beltlowda88,35382.6326530612,19,4,B,0.38,-26,1,3
belvo02,44953.0612244898,26,4,B,0.3,37,1,4
bemb,34750.8571428571,37,5,C,0.36,51,1,3
benabar,12582.6326530612,26,4,B,0.7,-24,4,1
benabur,21266.7346938776,23,4,C,0.66,-35,4,1
bence11,31518.7346938776,15,3,D,0.5,23,3,2
benedictos,21590.7551020408,31,4,B,0.6,-39,4,1
beneklidana,24862.306122449,23,4,C,0.56,-45,3,1
beneng,28372.9387755102,26,4,C,0.42,-12,2,2
benghis,34477.7959183674,15,4,D,0.36,-57,1,3
bengibs,37328.4897959184,29,4,C,0.5,59,3,3
benjaminUSA,42425.8775510204,27,5,B,0.48,-38,2,4
benkomate1994,27185.5102040816,25,4,C,0.6,11,4,2
benladen0o0,29888.306122449,3,2,A,0.62,-148,4,2
benlahcene,43694.2857142857,19,5,B,0.38,71,1,4
benneht,37858.1020408163,22,5,B,0.66,-33,4,3
benpouben,34470.5918367347,32,4,C,0.56,4,3,3
benromdhanelotfi,16898.0816326531,15,4,B,0.52,-37,3,1
bentohali,44207.7959183674,35,5,C,0.3,-2,1,4
benvoilakoi,34466.9387755102,33,3,B,0.64,-83,4,3
benwe10,21463.5306122449,35,5,A,0.4,69,1,1
benya1,38202.1020408163,24,5,C,0.6,20,4,3
benyaich,42199.6530612245,28,4,C,0.62,-46,4,4
benzoriental,26590.5510204082,21,4,B,0.46,17,2,2
beowulf40,31690.8367346939,29,5,B,0.58,54,4,2
berataliturgut,17199.0408163265,33,5,A,0.3,-7,1,1
beratbayraktar,33500.0204081633,13,3,C,0.4,21,1,3
berb,38542.4693877551,22,3,A,0.46,21,2,3
berbasso,36843.7755102041,18,4,A,0.54,68,3,3
berdia777,12283.2653061224,31,4,C,0.48,18,2,1
berk020402,44148.4693877551,32,5,A,0.34,46,1,4
berkantsel,38014.1836734694,26,4,B,0.54,89,3,3
berkeceran,35986.8979591837,24,4,B,0.46,14,2,3
berkinkartal,25166.0408163265,33,6,A,0.34,-47,1,1
bernardoe,7756.65306122449,29,4,C,0.62,11,4,1
bernardohg,37411.7959183674,32,4,B,0.54,-13,3,3
berniiee,28696.1224489796,19,4,B,0.42,26,2,2
bertinhogago,8872.73469387755,27,3,C,0.56,17,3,1
berto1980,23927.2857142857,12,3,D,0.4,-11,1,1
berto2424,49104.8775510204,20,4,C,0.46,52,2,4
bertonio,33539.3673469388,23,5,D,0.5,35,3,3
berug,14142.693877551,9,3,A,0.46,143,2,1
besantus,49347.5510204082,23,3,C,0.54,4,3,4
besarioni,39153.1224489796,19,4,C,0.56,-117,3,3
besn,19585.8775510204,15,4,D,0.42,-14,2,1
bestITALY,42298.8979591837,19,4,C,0.54,-34,3,4
besteverworldwide,18093.6530612245,27,4,B,0.48,78,2,1
beta92,51115.693877551,35,5,B,0.24,-93,1,4
beto-77,19450.8775510204,16,4,B,0.52,-3,3,1
beto2000,37753.2040816326,13,3,C,0.52,-52,3,3
betobenn,15048.693877551,24,4,C,0.52,-50,3,1
betoven,38838.8163265306,36,4,C,0.52,26,3,3
betskiy,38540.8367346939,25,4,D,0.36,-75,1,3
bewakasha,49729.8571428571,28,4,B,0.3,99,1,4
beyondisland,46143.2857142857,27,5,A,0.62,-242,4,4
bezginbekir,42161.8775510204,26,5,D,0.36,-26,1,4
bezvitan,36864.306122449,31,4,B,0.4,71,1,3
bf1313,26559.1020408163,33,5,D,0.42,67,2,2
bfe,43656.4693877551,3,2,A,0.64,-18,4,4
bffman,47048.0204081633,18,5,B,0.48,-2,2,4
bflinter,30298.2040816327,22,4,C,0.34,24,1,2
bgdu44,28228.3265306122,11,3,A,0.38,-35,1,2
bgitzinger,32152.1428571429,24,4,B,0.38,-19,1,2
bha311,35244.8979591837,29,5,D,0.38,8,1,3
bharathj,37481.2040816326,12,2,A,0.72,-134,4,3
bhattimaster,17624.9387755102,33,4,B,0.46,54,2,1
bhaumik93,20233.612244898,28,4,D,0.58,-14,4,1
bhavikkotak,49850.693877551,22,5,C,0.6,-24,4,4
bhdrzdgn,40313.2040816326,23,4,D,0.5,-41,3,3
bhtover,21491.7755102041,21,5,B,0.6,23,4,1
bhupinder,23390.3469387755,28,5,C,0.56,1,3,1
bhw,33168.8571428571,28,4,C,0.46,-56,2,2
bibidor,31246,34,5,C,0.52,-40,3,2
biby,25549.7142857143,24,4,B,0.5,-74,3,1
bicibambu,20189.612244898,20,4,C,0.52,43,3,1
bidibu,28358.0408163265,36,4,C,0.46,90,2,2
big4por4,29114.4897959184,21,4,C,0.6,-18,4,2
big_lebowski,28381.0612244898,27,4,C,0.46,-57,2,2
biga570,30713.1224489796,16,3,D,0.4,46,1,2
bigballz,51567.5714285714,16,3,C,0.54,8,3,4
bigbear94k,22291.6326530612,30,4,C,0.6,-16,4,1
bigbiff,47612.612244898,31,4,B,0.48,58,2,4
bigblackdanikman,19280.1632653061,28,5,D,0.44,1,2,1
bighailstone,30064.3673469388,17,4,B,0.62,-39,4,2
biglad42,30508.612244898,38,4,B,0.52,5,3,2
biglou01,33506.9591836735,22,4,B,0.36,-28,1,3
bigmountainben,22399.387755102,20,3,D,0.42,-42,2,1
bigpapanya,26709.4285714286,19,3,A,0.56,-44,3,2
bigtime789,35583.8775510204,29,5,B,0.42,-2,2,3
biharym,33476.5510204082,29,4,C,0.66,47,4,3
bikerboy7,23459.1224489796,25,4,C,0.56,82,3,1
bikkie_kshetry,45758.8367346939,32,5,C,0.6,180,4,4
biko68,43276.4693877551,35,5,D,0.42,62,2,4
bilal986,45066.4897959184,16,3,B,0.6,-110,4,4
bilda,51378.9591836735,8,3,D,0.38,85,1,4
bilgar,31615.4285714286,30,4,C,0.52,5,3,2
bilguun11,35162.4897959184,30,4,C,0.64,40,4,3
billard504,39646.0408163265,33,4,C,0.6,-24,4,3
billiye,24207.2857142857,13,5,A,0.54,18,3,1
billychess19,38183.1836734694,30,4,D,0.36,49,1,3
billytechno,29121.7551020408,29,5,B,0.56,-10,3,2
bilonia,36695.6326530612,24,4,C,0.62,28,4,3
bimbibelli,45830.387755102,23,4,C,0.62,-63,4,4
bimbimarwangi,30048.6326530612,17,3,A,0.58,73,4,2
bimbo,26578,20,4,C,0.6,57,4,2
bimpizas,47862.1836734694,22,4,B,0.58,136,4,4
binay10051971,36923.4897959184,34,4,C,0.44,46,2,3
bingo-chess,38954.2857142857,13,4,C,0.48,28,2,3
binue_binue,52348.4897959184,27,4,B,0.5,-4,3,4
bipper1,31497.4897959184,24,4,C,0.58,-59,4,2
biqueen,32107.7551020408,23,5,D,0.46,-52,2,2
birdiewooster,26479.4285714286,39,5,B,0.46,141,2,2
birilat,24704.8163265306,20,4,C,0.52,15,3,1
birisii,33024.3265306122,27,3,C,0.58,-47,4,2
birolhanbayat,29206.2244897959,29,4,C,0.4,64,1,2
birrachuss,28321.4897959184,21,5,D,0.34,-58,1,2
birver,40690.5102040816,23,5,A,0.36,48,1,3
bis4o,28278.2653061224,14,4,B,0.46,-6,2,2
biseton,45764.2653061225,16,3,A,0.42,-117,2,4
biskerem,43904.7346938775,25,5,C,0.44,116,2,4
biskharoon,52384.1632653061,20,4,C,0.6,-26,4,4
bismuth1991,52221.5510204082,14,4,A,0.5,-17,3,4
bisousman,36943.1836734694,29,5,B,0.56,3,3,3
bisquitwarrior,47508.1428571429,21,5,B,0.46,-35,2,4
bisto64,21818.4489795918,10,4,A,0.56,130,3,1
bitemenow,34118.5714285714,24,5,C,0.52,-33,3,3
bittut,42387.2857142857,36,4,C,0.6,9,4,4
bivo,28193.0816326531,23,4,C,0.46,66,2,2
bizdev,18191.8571428571,27,3,C,0.52,49,3,1
bizkarrondo,39062.5510204082,16,4,A,0.32,-103,1,3
bjornulfb,40683.6530612245,22,3,C,0.5,93,3,3
bjveira,32315.7959183673,24,4,A,0.48,40,2,2
bjwilson83,23226.5918367347,20,4,B,0.56,122,3,1
bkff,29203.2653061224,36,5,B,0.44,-30,2,2
bkkarki,35970.2040816326,16,4,A,0.5,-13,3,3
bknabe,23263.7142857143,21,4,C,0.48,6,2,1
bkr35,28584.306122449,34,4,D,0.5,92,3,2
bkrrhanife2,12809.4489795918,22,4,D,0.38,-24,1,1
bl107,33812.5918367347,8,3,A,0.62,40,4,3
bl3k,52845.5306122449,23,5,A,0.62,10,4,4
blacar13,24912.8571428571,28,4,B,0.68,-43,4,1
black003,25085.3265306122,34,5,B,0.34,107,1,1
black_horse4,22007.7142857143,21,3,B,0.62,99,4,1
blackbaron1975,19540.2040816327,21,4,B,0.44,-33,2,1
blackbeard1996,28312.5306122449,17,2,B,0.52,68,3,2
blackcarbon666,27461.0816326531,24,5,C,0.54,37,3,2
blackcat744,21366.4285714286,27,5,D,0.36,31,1,1
blackcl0ud,52447,34,5,D,0.38,107,1,4
blackjk72,21047.1020408163,18,4,B,0.72,45,4,1
blackknight1721,23099.8979591837,22,4,C,0.56,-64,3,1
blackroad,28223.9591836735,17,4,A,0.38,19,1,2
blackshabbath,25684.4693877551,25,4,D,0.44,14,2,1
blackshadow24,34002.1836734694,26,5,A,0.28,19,1,3
blacksnow999,47453.0816326531,25,4,C,0.46,39,2,4
blacktiger10,47949.1020408163,19,4,C,0.46,25,2,4
blackval434,20707.8163265306,26,4,B,0.6,103,4,1
blacula,47655.612244898,27,4,C,0.32,75,1,4
blagoje1951,47655.612244898,22,4,C,0.5,-21,3,4
blah_1_blah,28263.612244898,18,4,B,0.56,-28,3,2
blalashraf,49071.2244897959,16,4,D,0.38,-40,1,4
blanquito,48781.3265306122,10,4,A,0.42,-19,2,4
blasteraksh,45845.5306122449,18,3,C,0.74,-86,4,4
blazeblaze,37140.2653061225,28,4,C,0.46,129,2,3
blazejski97,33137.7959183674,30,5,D,0.4,-37,1,2
blazer12pl,34272.2448979592,27,4,B,0.48,8,2,3
blesswilly,48834.0816326531,27,4,B,0.48,69,2,4
blevy,28201.7346938776,20,4,C,0.6,125,4,2
blitzYdrasboy,41627.3265306122,29,4,C,0.6,-12,4,4
blitzout,33501.5102040816,28,4,C,0.7,-6,4,3
blitzschnecke,24590.1428571429,30,4,B,0.38,0,1,1
blitzwoodpusher,44084.4897959184,24,5,D,0.44,-9,2,4
blitzyblitz,23551.7755102041,29,4,A,0.54,91,3,1
blogroot,37450.2244897959,29,5,D,0.4,17,1,3
blondin54,23690.693877551,11,3,A,0.34,-9,1,1
bloodypawn4,50321.1632653061,27,4,B,0.58,-30,4,4
blubberlutsch4711,32589.7551020408,18,3,B,0.5,-32,3,2
blue_seaa,50492.0816326531,20,3,C,0.66,-3,4,4
blueblue44444,31422.2653061224,21,3,A,0.38,36,1,2
bluecavallier,24747.4081632653,24,5,A,0.68,42,4,1
bluechess34,23421.9183673469,28,4,C,0.64,-33,4,1
bluefrog199,23293.3673469388,18,4,C,0.64,12,4,1
bluelightwasmymind,28885.0204081633,29,5,A,0.32,-34,1,2
blumarina,17826.0408163265,19,4,B,0.5,-40,3,1
blumer777,30072.5306122449,14,4,C,0.6,-9,4,2
blumfilter,35960.9387755102,24,4,C,0.58,40,4,3
blunder_zobbie,49428.7346938775,27,4,B,0.44,53,2,4
blunderboy23,42382.1632653061,22,4,C,0.36,-91,1,4
blunderlikeGdid,36696.7346938775,30,4,C,0.4,-27,1,3
blundermania84,16175.7551020408,22,4,C,0.48,31,2,1
blunders-finder,28974.4897959184,15,4,A,0.4,23,1,2
blunderworld,46761.1632653061,30,4,B,0.36,13,1,4
bm1729,35690.9795918367,17,4,A,0.38,169,1,3
bmccon3,37254.1020408163,30,4,C,0.42,-70,2,3
bmeck,38162.3673469388,19,4,B,0.5,40,3,3
bmilenki,45641.2448979592,16,4,A,0.4,50,1,4
bmillon,23644.8571428571,29,3,C,0.44,71,2,1
bmkl41,22916.5102040816,33,4,C,0.44,1,2,1
bmmi,40459.2040816326,12,3,D,0.44,106,2,3
bnal56ab,46115.9591836735,25,4,C,0.5,10,3,4
bnb2583,32032.0612244898,15,4,C,0.36,1,1,2
bniadam,44109.9795918367,33,4,B,0.32,17,1,4
bnlong,42249.7551020408,22,4,C,0.44,-29,2,4
bnz229,39891.8367346939,24,4,C,0.68,7,4,3
boanegra08,29925.2653061224,31,4,B,0.4,61,1,2
bob137,33130.6530612245,23,3,B,0.44,6,2,2
bobak1973,30136.3469387755,6,2,A,0.56,-10,3,2
bobalewski,51403.1632653061,28,4,B,0.5,-34,3,4
boban013,46456.8163265306,27,5,C,0.56,-27,3,4
bobasper,31291.9795918367,26,5,C,0.62,-61,4,2
bobbuldozer,39136.8979591837,16,3,C,0.54,17,3,3
bobby-67,22596.7755102041,17,4,C,0.68,-12,4,1
bobbyfische,40000.5306122449,23,3,A,0.48,-52,2,3
bobbyn1956-6,19159.0612244898,22,4,C,0.44,40,2,1
bobbytal25,23748.306122449,21,4,B,0.36,-6,1,1
bobhavel,41263,17,4,C,0.58,15,4,3
bobidgo70,13006.1020408163,24,4,C,0.46,-55,2,1
bobila,24683.2857142857,28,4,C,0.66,43,4,1
boblach40,32704,17,5,A,0.64,96,4,2
bobo_dushanbe,32905.6326530612,33,4,B,0.46,45,2,2
bobopdabop,51211.8571428571,26,5,C,0.64,4,4,4
bobothemaster,36495.3673469388,20,3,B,0.66,-41,4,3
bobsburger,13173.1632653061,29,4,B,0.58,50,4,1
bobslee,50482.9183673469,33,4,C,0.64,-46,4,4
bobviivi,26274.9183673469,14,4,C,0.6,30,4,2
bobylko,34501.8163265306,27,4,B,0.6,-91,4,3
boca-jr,45865.4693877551,21,4,A,0.56,-58,3,4
bocha16,15899.8163265306,28,4,C,0.38,-12,1,1
body222,14967.2448979592,23,3,C,0.54,23,3,1
bofsworld,51140.0204081633,30,5,C,0.58,40,4,4
bogdanron7,44008.2244897959,7,3,A,0.56,-52,3,4
bogi23,23181.2857142857,21,4,B,0.5,103,3,1
bogota1900,28123.9795918367,20,4,C,0.58,63,4,2
bogsis1976,49639.0612244898,10,2,A,0.66,86,4,4
boi125,24849.7755102041,28,5,B,0.48,-8,2,1
boinero,28582.9387755102,24,3,C,0.38,-2,1,2
boixosoy,39783.9183673469,19,4,C,0.4,22,1,3
bojagicnedjo,16233.0612244898,6,3,A,0.48,27,2,1
bokel1,22801.1632653061,21,4,B,0.36,-56,1,1
bokkie,42565.7346938775,17,3,B,0.4,-30,1,4
bole25,21511.5102040816,19,4,C,0.54,247,3,1
bolgar,49248.8775510204,25,3,C,0.52,-65,3,4
bolinhaofficial123,30836.0204081633,35,5,B,0.42,30,2,2
bolotnoy,42326.387755102,35,5,B,0.4,2,1,4
bomber7,38472.387755102,9,2,D,0.52,-102,3,3
bond2108,42717.1428571429,20,4,C,0.74,7,4,4
boni-jmt,44999.1836734694,26,5,B,0.48,81,2,4
bonilla233,43260.1224489796,24,4,C,0.44,24,2,4
bonkar,47302.6734693878,14,4,D,0.42,59,2,4
bonnot,31990.7346938776,19,4,B,0.58,-31,4,2
bono95zg,40727.0816326531,31,5,D,0.42,-33,2,3
bonzo71,23578.4081632653,30,5,B,0.58,104,4,1
boombastics,35634.6326530612,27,4,B,0.56,31,3,3
borbonn,44085.1428571429,26,4,C,0.52,-43,3,4
bordaora,38111.7346938775,22,4,A,0.36,-46,1,3
borilo,40709.1224489796,26,4,B,0.6,1,4,3
boris0620,47921.8367346939,42,4,B,0.42,-55,2,4
boris800,16029.3673469388,29,4,B,0.54,-21,3,1
boris82,45685.8979591837,18,4,C,0.46,18,2,4
boriska00,14629.1836734694,23,4,C,0.52,13,3,1
borisnou,48009.7959183674,24,4,C,0.5,-59,3,4
borjin,21349.0204081633,16,4,B,0.48,-29,2,1
borkan2019,38971.5714285714,19,4,C,0.66,-87,4,3
borkes,40589.9387755102,12,3,A,0.68,-24,4,3
bornjasson,30018.8979591837,32,4,B,0.32,-20,1,2
bornsch,52540.612244898,26,4,C,0.58,36,4,4
bornstarchessman,29693.1836734694,26,4,B,0.46,96,2,2
borodim,21805.9795918367,13,3,A,0.4,27,1,1
borov54,23868.612244898,27,5,B,0.34,89,1,1
borrom,38802.3469387755,21,4,A,0.42,44,2,3
borsa,27277.3469387755,19,4,B,0.46,-134,2,2
boryo84,20244.1020408163,9,3,A,0.74,-3,4,1
boscoboinik,45885.1020408163,31,5,B,0.34,90,1,4
bosmanjeremy00,34355.8163265306,30,5,D,0.4,-23,1,3
bossbb,46310.7551020408,22,4,D,0.38,-51,1,4
bossboss77,44282.9183673469,18,4,A,0.7,42,4,4
bosskilla,38783.8367346939,14,3,C,0.56,20,3,3
bosssssand,46063.6326530612,26,4,C,0.5,25,3,4
bostik15,18073.2244897959,38,5,D,0.42,72,2,1
botcher,14714.4489795918,31,5,C,0.6,-7,4,1
boti,35413.1632653061,29,5,B,0.56,5,3,3
botsjeh,38815.2448979592,31,4,D,0.38,82,1,3
bou7a1994,34957.612244898,29,5,A,0.44,-114,2,3
boubker1969,20012.1224489796,22,3,C,0.66,92,4,1
bouraya,20014.1224489796,13,3,C,0.56,8,3,1
bourec,42292.6530612245,26,5,D,0.52,-67,3,4
bourhis,42383.0612244898,29,4,B,0.58,38,4,4
bouzav,23593.5510204082,33,5,C,0.5,-5,3,1
bouzguenda,22875.2244897959,29,4,C,0.52,93,3,1
bouzidi74,53009.1836734694,25,4,B,0.64,-13,4,4
bouzidsalah,33305.5918367347,32,6,B,0.38,61,1,2
bovito122,34824.5918367347,38,6,B,0.44,66,2,3
bowdler,26644.2040816327,3,2,A,0.74,177,4,2
bownas,20946.4081632653,33,5,C,0.46,20,2,1
boxer675,33724.4693877551,16,5,D,0.4,-230,1,3
boxtherapy,54389.0204081633,18,4,A,0.62,-74,4,4
boykaltex,17723.7346938776,16,3,B,0.5,70,3,1
bozuka,27169.1632653061,26,5,C,0.44,-13,2,2
bozzuul,47972.7142857143,18,3,A,0.58,28,4,4
bp0608,33820,26,4,C,0.58,-38,4,3
br_took,49544.4081632653,26,3,C,0.62,121,4,4
braahasn1,28424.8163265306,16,2,A,0.74,-63,4,2
brab,27418.8571428571,23,4,C,0.48,-38,2,2
brabsy,22358.4693877551,26,5,C,0.3,16,1,1
brachiosaurus,39831.8775510204,27,4,C,0.64,-25,4,3
bragattopepao,40600.1428571429,34,4,B,0.7,-31,4,3
brahmlah,42663.2448979592,27,4,A,0.4,-2,1,4
brain_storm8229,53126.7346938775,22,3,A,0.62,39,4,4
brainkim,40576.2040816326,27,4,B,0.52,46,3,3
brainwaves,38596.0204081633,26,5,B,0.48,-137,2,3
braj83,31661.4693877551,26,4,C,0.52,-66,3,2
brajabp,49041.6326530612,29,4,C,0.54,-85,3,4
bram51,17403.4693877551,27,4,B,0.52,13,3,1
bramandia,51158.8367346939,28,4,C,0.5,97,3,4
branduka,41425.2244897959,21,3,C,0.64,-30,4,3
braquet,21702.0204081633,25,4,B,0.48,29,2,1
brasileropower,18526.4285714286,13,4,D,0.42,-22,2,1
braulioenigma,48153.306122449,13,4,C,0.74,-33,4,4
braveheart34,30823.9183673469,26,4,C,0.36,1,1,2
brayancortezcabrera1,31749.1224489796,27,4,C,0.56,41,3,2
brayantal_07,47820.3265306122,32,4,C,0.34,-76,1,4
breixol,40242.7755102041,30,4,B,0.36,58,1,3
breizhman44,47565.1632653061,31,6,B,0.32,6,1,4
brellemont,24526.3673469388,33,5,C,0.44,-6,2,1
brenes2185,24058.6734693878,9,3,A,0.46,27,2,1
breogan,21108.7142857143,15,4,C,0.4,-15,1,1
brettst,24828.387755102,29,3,C,0.56,17,3,1
brianogorman,28097.4489795918,23,4,B,0.48,108,2,2
bricruz_007,42025.8775510204,34,4,B,0.48,27,2,4
brijeshdlw,42757.2653061225,27,5,C,0.58,-25,4,4
brijones,45224.2857142857,10,4,A,0.5,-151,3,4
brillo20,52527.306122449,31,4,C,0.54,-39,3,4
britwms,52080.8979591837,34,4,B,0.42,-51,2,4
brjjtman,35281.2040816326,25,5,B,0.5,47,3,3
brkgnr,40463.8979591837,27,3,C,0.54,94,3,3
brko64,50675.9795918367,24,5,B,0.5,89,3,4
brockbrockb,29698.2448979592,28,4,D,0.36,36,1,2
brodskii1435,38903.4489795918,24,4,C,0.46,1,2,3
brokenarrow69,49561.9183673469,32,5,B,0.46,54,2,4
brokerman123,45280.7959183674,17,4,C,0.34,170,1,4
brother33,20064.8571428571,23,4,C,0.62,-34,4,1
brunnsbobonde2,29130.4285714286,26,5,B,0.48,115,2,2
bruno-luciano,40637.8571428571,24,4,B,0.36,-65,1,3
bruno1978,34076.8163265306,33,5,C,0.54,60,3,3
brunoaraujo01,45145.693877551,32,5,B,0.4,2,1,4
brunochemy,20440.8571428571,16,3,A,0.38,130,1,1
brunochristianb,24622.2244897959,31,5,C,0.48,-18,2,1
brunoco,33045.4693877551,19,4,C,0.56,-10,3,2
brunomesiano,21220.2448979592,25,5,B,0.42,28,2,1
brunomortari,36700.3469387755,28,4,A,0.36,-56,1,3
brvoli,32878.6326530612,26,4,C,0.52,-111,3,2
bryner99,23057.4897959184,18,5,A,0.56,28,3,1
bsaga,23068.6326530612,26,4,C,0.48,-82,2,1
bsingh,39954,39,5,D,0.34,74,1,3
bsukanta,21516.2244897959,22,4,C,0.5,-41,3,1
bsundui,36400.7142857143,27,4,B,0.46,34,2,3
btauber,37140.7959183674,24,4,B,0.54,-11,3,3
bu-ne-lan,37044.8367346939,28,5,A,0.32,-25,1,3
bubael,19275.5306122449,18,4,C,0.58,29,4,1
buchulobo,49004.5510204082,23,4,B,0.48,-15,2,4
buckbad1,34073.9591836735,16,5,A,0.58,-13,4,3
bucur2020,25230.2040816327,24,4,A,0.42,-9,2,1
budalaca,21748.8163265306,32,3,B,0.56,-3,3,1
budi_1506,30594.0612244898,37,6,B,0.32,-2,1,2
budissanto,36121.4897959184,22,5,B,0.44,39,2,3
budo_aren,21132.5306122449,28,4,B,0.4,97,1,1
buenavista00,38905.9387755102,24,3,B,0.58,37,4,3
buenovisk77,30616.693877551,26,4,C,0.58,-2,4,2
bufige,29218.9183673469,31,4,B,0.56,88,3,2
bug1732,38954.9387755102,26,4,C,0.52,58,3,3
bugagam,28783.1632653061,18,5,A,0.56,84,3,2
bugatsas7,37080.4489795918,33,5,A,0.38,40,1,3
bugdust,38695.7346938775,30,4,B,0.52,-43,3,3
bugfive,38715.0816326531,13,4,D,0.44,-56,2,3
bugra55,36993.9591836735,26,3,B,0.42,26,2,3
bugrablanca,25745.4693877551,33,5,D,0.44,75,2,2
bugrakucuk,40108.8163265306,27,4,C,0.54,7,3,3
bugsbunnies20,28210.0816326531,23,5,A,0.32,-2,1,2
bugzbite,28554.3673469388,25,4,C,0.4,-203,1,2
buhawi15,9403.26530612245,31,5,D,0.36,21,1,1
bukinist163,31359.3469387755,24,3,C,0.6,-9,4,2
bukitlawang,7352.61224489796,24,5,B,0.4,-8,1,1
bukoswki,31487.7142857143,28,3,A,0.38,31,1,2
buksevann,49656.3673469388,35,5,B,0.5,75,3,4
bulaotoaau,30620.1020408163,17,4,C,0.7,23,4,2
bulbul26,26758.4489795918,23,5,B,0.4,2,1,2
bulbulbobo2,46005.0612244898,7,3,D,0.5,12,3,4
bulcan,35770.6734693878,30,4,C,0.42,74,2,3
bulgakova,45746.1428571429,30,4,B,0.46,5,2,4
bullregard,36404.4489795918,24,3,C,0.64,-92,4,3
bungi,16152.0408163265,14,3,C,0.56,35,3,1
buntykamal,46463.8163265306,18,3,C,0.56,28,3,4
buntyleo,26360.4285714286,23,4,A,0.36,41,1,2
burak1071,10715,21,4,B,0.5,-59,3,1
burakhfz12,25070.7142857143,24,3,C,0.58,64,4,1
bureksamesom,45637.0204081633,31,4,C,0.56,-4,3,4
burhan4it,17657.9591836735,32,4,C,0.48,50,2,1
buri97,30370.6530612245,33,4,C,0.42,45,2,2
burina,32253.9591836735,14,3,A,0.38,-18,1,2
burkhsb,33449.6530612245,31,4,B,0.42,-51,2,2
burki97,38597.4285714286,15,4,A,0.34,-93,1,3
burlackiy,25542.9387755102,22,3,C,0.54,14,3,1
burmich,33448.612244898,29,4,C,0.62,-10,4,2
burnprivet,28601.2244897959,16,4,D,0.36,77,1,2
burns22,46453.2653061225,20,4,B,0.56,-25,3,4
buronjoker,24774.4489795918,22,4,D,0.42,-34,2,1
bursa67,22995.306122449,18,3,B,0.48,-32,2,1
burywsr1,28794.7959183673,28,4,D,0.4,43,1,2
busadecesatrancdegil,27328.7346938776,26,5,C,0.5,27,3,2
buschi66,24685.2244897959,31,5,C,0.56,12,3,1
butkoh,29999.8163265306,31,4,C,0.52,-21,3,2
buttiscde,36835.2244897959,34,5,B,0.56,60,3,3
buugaaga,35866.6530612245,26,4,B,0.42,29,2,3
buzai,49345.2448979592,19,5,B,0.6,-62,4,4
bvdgiiisen,38772,27,4,C,0.56,13,3,3
bw32,42499.7142857143,25,4,C,0.54,-35,3,4
bwan83,29666.3673469388,28,4,C,0.56,27,3,2
bwise23,27481.4489795918,25,4,A,0.42,18,2,2
byAcevedo,15743.4693877551,30,5,C,0.32,-90,1,1
byamba0316,24790.8775510204,18,3,C,0.52,-9,3,1
bye1993,51041.8775510204,5,2,A,0.8,-9,4,4
byebyebeautiful,27813.7755102041,27,4,C,0.66,-14,4,2
bythesea70,46072.5510204082,34,5,B,0.5,-39,3,4
bzoabdo,7887.55102040816,37,4,B,0.52,12,3,1
c-o-m-b-i-n-a-t-o-r,28985.2448979592,23,5,B,0.56,72,3,2
c2c4,30081.306122449,27,5,A,0.52,-69,3,2
c3e2n1d0a,35205.6530612245,20,4,D,0.46,35,2,3
c4ndel4,23045.9387755102,20,4,B,0.62,-6,4,1
c4syd,14300.1224489796,27,4,A,0.48,22,2,1
caballodeespadas,33695.4489795918,29,5,B,0.4,63,1,3
caballodorado,35087.1632653061,20,4,C,0.68,16,4,3
cabatic,51412.2040816326,27,5,B,0.54,-46,3,4
cabezaburro,32916.2448979592,14,3,A,0.68,35,4,2
caboose314,25948.3673469388,31,5,D,0.32,27,1,2
cacaderaton122,29970.1632653061,7,3,A,0.66,-74,4,2
cacamania,52457.4285714286,27,4,B,0.42,29,2,4
cacaroto82,37622.8979591837,25,3,A,0.42,-8,2,3
caccavallo,37144,29,4,B,0.42,-13,2,3
cachaulo,38335.9387755102,18,5,A,0.42,-29,2,3
cachorrochess,24823.3469387755,18,4,A,0.4,15,1,1
cacolac,28103.7959183673,25,4,B,0.56,-6,3,2
cacopreviero,29939.693877551,22,5,C,0.68,8,4,2
cadilik,35990.0408163265,34,4,B,0.6,67,4,3
cadufero,42423.4081632653,29,4,B,0.64,-19,4,4
caelyn,31966.8571428571,32,4,C,0.48,67,2,2
caesar06,41060.9591836735,18,5,B,0.46,-85,2,3
caeto,22579.4081632653,16,4,C,0.58,-179,4,1
cafetov,22870.4897959184,15,3,C,0.38,-24,1,1
cafu2018,31255.5918367347,24,4,B,0.44,126,2,2
cagakdemir,32906.1428571429,34,5,A,0.48,15,2,2
cagbal,22534.4081632653,16,4,D,0.32,48,1,1
cagiuri3,45936.7959183674,13,5,A,0.66,14,4,4
caglar1903,37140.693877551,29,4,C,0.64,67,4,3
cagtez,30304.8163265306,29,5,D,0.38,-29,1,2
cahitka,32830.9183673469,27,4,B,0.48,-23,2,2
cahityilmaz,32079.9183673469,22,5,A,0.54,102,3,2
cahpanegra,21174.4693877551,28,4,C,0.58,-3,4,1
caio1971,47828.1428571429,31,4,C,0.56,-35,3,4
caio2,32852.2244897959,34,4,B,0.44,131,2,2
